bar_code,Family,Genus,species,X,Y,value,variable_id
P407271,Sapotaceae,Micropholis,venulosa,58,4,17.997707594357387,11
P404832,Sapotaceae,Micropholis,venulosa,84,63,26.369260584821838,1
P404832,Sapotaceae,Micropholis,venulosa,84,63,195.70010908592917,2
P404832,Sapotaceae,Micropholis,venulosa,84,63,1.4869652772025646,3
P404832,Sapotaceae,Micropholis,venulosa,84,63,0.019773421446760468,5
P404832,Sapotaceae,Micropholis,venulosa,84,63,24.606812175816422,6
P404832,Sapotaceae,Micropholis,venulosa,84,63,-2.179805029004391,7
P404832,Sapotaceae,Micropholis,venulosa,84,63,-31.24395912602428,8
P404832,Sapotaceae,Micropholis,venulosa,84,63,56.8599315514047,9
P404832,Sapotaceae,Micropholis,venulosa,84,63,9.438428985660773,10
P404832,Sapotaceae,Micropholis,venulosa,84,63,11.397327026988876,11
P899616,Sapotaceae,Micropholis,venulosa,78,68,19.6519088031804,1
P899616,Sapotaceae,Micropholis,venulosa,78,68,250.85253826814824,2
P899616,Sapotaceae,Micropholis,venulosa,78,68,1.1303581608697393,3
P899616,Sapotaceae,Micropholis,venulosa,78,68,0.01695931756978266,5
P899616,Sapotaceae,Micropholis,venulosa,78,68,30.16234338185375,6
P899616,Sapotaceae,Micropholis,venulosa,78,68,2.459268334272741,7
P899616,Sapotaceae,Micropholis,venulosa,78,68,-33.971754679430404,8
P899616,Sapotaceae,Micropholis,venulosa,78,68,67.5919388862056,9
P899616,Sapotaceae,Micropholis,venulosa,78,68,17.490517762557705,10
P899616,Sapotaceae,Micropholis,venulosa,78,68,9.849256073924714,11
P572094,Sapotaceae,Micropholis,venulosa,85,24,19.277754294381047,1
P572094,Sapotaceae,Micropholis,venulosa,85,24,152.39065582065288,2
P572094,Sapotaceae,Micropholis,venulosa,85,24,0.9458669249454882,3
P572094,Sapotaceae,Micropholis,venulosa,85,24,0.02085444111817066,5
P572094,Sapotaceae,Micropholis,venulosa,85,24,23.09147372189527,6
P572094,Sapotaceae,Micropholis,venulosa,85,24,1.4887876088668632,7
P572094,Sapotaceae,Micropholis,venulosa,85,24,-32.610599332686796,8
P572094,Sapotaceae,Micropholis,venulosa,85,24,58.524550214252294,9
P572094,Sapotaceae,Micropholis,venulosa,85,24,13.401764794892733,10
P572094,Sapotaceae,Micropholis,venulosa,85,24,14.104106939118225,11
P255321,Sapotaceae,Micropholis,venulosa,40,44,18.416409385174184,1
P255321,Sapotaceae,Micropholis,venulosa,40,44,127.21186423921085,2
P255321,Sapotaceae,Micropholis,venulosa,40,44,0.7413318626133679,3
P255321,Sapotaceae,Micropholis,venulosa,40,44,0.020411128586318734,5
P255321,Sapotaceae,Micropholis,venulosa,40,44,23.76765241739752,6
P255321,Sapotaceae,Micropholis,venulosa,40,44,4.728726286713974,7
P255321,Sapotaceae,Micropholis,venulosa,40,44,-33.01654628609224,8
P255321,Sapotaceae,Micropholis,venulosa,40,44,54.49112072286043,9
P255321,Sapotaceae,Micropholis,venulosa,40,44,8.345318566197363,10
P255321,Sapotaceae,Micropholis,venulosa,40,44,17.069891410422436,11
P537224,Sapotaceae,Micropholis,venulosa,82,11,17.13397238132128,1
P537224,Sapotaceae,Micropholis,venulosa,82,11,134.88125051973032,2
P537224,Sapotaceae,Micropholis,venulosa,82,11,0.5764829760220688,3
P537224,Sapotaceae,Micropholis,venulosa,82,11,0.022960921633482793,5
P537224,Sapotaceae,Micropholis,venulosa,82,11,20.42463069255636,6
P537224,Sapotaceae,Micropholis,venulosa,82,11,1.6249911421774896,7
P537224,Sapotaceae,Micropholis,venulosa,82,11,-30.816447116455645,8
P537224,Sapotaceae,Micropholis,venulosa,82,11,45.64560043217467,9
P537224,Sapotaceae,Micropholis,venulosa,82,11,7.388080861399784,10
P537224,Sapotaceae,Micropholis,venulosa,82,11,17.795717941901746,11
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,15.266135574985238,1
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,166.8338664352118,2
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,0.9945828588928126,3
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,0.022718162834835996,5
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,20.164243493213508,6
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,-0.5791250289233589,7
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,-31.291158724046813,8
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,45.038933232845515,9
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,10.141097558206232,10
P275049,Sapotaceae,Micropholis,venulosa,75.5,83,20.053718681727798,11
P506940,Sapotaceae,Micropholis,venulosa,84,38,32.93203866939635,1
P506940,Sapotaceae,Micropholis,venulosa,84,38,166.92294831123255,2
P506940,Sapotaceae,Micropholis,venulosa,84,38,1.153874819192523,3
P506940,Sapotaceae,Micropholis,venulosa,84,38,0.01825629768633646,5
P506940,Sapotaceae,Micropholis,venulosa,84,38,27.549193466758254,6
P506940,Sapotaceae,Micropholis,venulosa,84,38,3.2572744823301525,7
P506940,Sapotaceae,Micropholis,venulosa,84,38,-31.884479479403,8
P506940,Sapotaceae,Micropholis,venulosa,84,38,58.440170682367125,9
P506940,Sapotaceae,Micropholis,venulosa,84,38,6.6672352301532865,10
P506940,Sapotaceae,Micropholis,venulosa,84,38,10.536922443479872,11
P580963,Sapotaceae,Micropholis,venulosa,51,79,30.30554987376885,1
P580963,Sapotaceae,Micropholis,venulosa,51,79,163.19540923242815,2
P580963,Sapotaceae,Micropholis,venulosa,51,79,0.8102791198734058,3
P580963,Sapotaceae,Micropholis,venulosa,51,79,0.018485001990074832,5
P580963,Sapotaceae,Micropholis,venulosa,51,79,27.256886750104915,6
P580963,Sapotaceae,Micropholis,venulosa,51,79,3.0003817163069586,7
P580963,Sapotaceae,Micropholis,venulosa,51,79,-31.608177182952723,8
P580963,Sapotaceae,Micropholis,venulosa,51,79,61.68519134538833,9
P580963,Sapotaceae,Micropholis,venulosa,51,79,6.727252199988911,10
P580963,Sapotaceae,Micropholis,venulosa,51,79,10.365182593974655,11
P338386,Sapotaceae,Micropholis,venulosa,78,45,18.29241257666963,1
P338386,Sapotaceae,Micropholis,venulosa,78,45,183.51599672947526,2
P338386,Sapotaceae,Micropholis,venulosa,78,45,0.887220605363887,3
P338386,Sapotaceae,Micropholis,venulosa,78,45,0.021170479070212987,5
P338386,Sapotaceae,Micropholis,venulosa,78,45,22.715267810941995,6
P338386,Sapotaceae,Micropholis,venulosa,78,45,-0.8666983638292034,7
P338386,Sapotaceae,Micropholis,venulosa,78,45,-32.138401293968954,8
P338386,Sapotaceae,Micropholis,venulosa,78,45,70.78199186831789,9
P338386,Sapotaceae,Micropholis,venulosa,78,45,23.390187430120598,10
P338386,Sapotaceae,Micropholis,venulosa,78,45,14.205164756476062,11
P192332,Sapotaceae,Micropholis,venulosa,22,93,14.287996446246323,1
P192332,Sapotaceae,Micropholis,venulosa,22,93,188.75364435990124,2
P192332,Sapotaceae,Micropholis,venulosa,22,93,0.7203524837863472,3
P192332,Sapotaceae,Micropholis,venulosa,22,93,0.021361635254359343,5
P192332,Sapotaceae,Micropholis,venulosa,22,93,21.80666021601035,6
P192332,Sapotaceae,Micropholis,venulosa,22,93,-1.2791804255220784,7
P192332,Sapotaceae,Micropholis,venulosa,22,93,-31.98579702133928,8
P192332,Sapotaceae,Micropholis,venulosa,22,93,61.88510253532764,9
P192332,Sapotaceae,Micropholis,venulosa,22,93,27.27698511648859,10
P192332,Sapotaceae,Micropholis,venulosa,22,93,16.067924390761547,11
P508981,Sapotaceae,Micropholis,venulosa,58,72,18.375851735554104,1
P508981,Sapotaceae,Micropholis,venulosa,58,72,191.8004805195302,2
P508981,Sapotaceae,Micropholis,venulosa,58,72,1.0250777135413918,3
P508981,Sapotaceae,Micropholis,venulosa,58,72,0.018499928157489857,5
P508981,Sapotaceae,Micropholis,venulosa,58,72,26.20062510971708,6
P508981,Sapotaceae,Micropholis,venulosa,58,72,0.9189374752126793,7
P508981,Sapotaceae,Micropholis,venulosa,58,72,-33.73623576219366,8
P508981,Sapotaceae,Micropholis,venulosa,58,72,79.42609695312893,9
P508981,Sapotaceae,Micropholis,venulosa,58,72,29.58996626956361,10
P508981,Sapotaceae,Micropholis,venulosa,58,72,13.483444761603797,11
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,17.826712340246374,1
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,132.46201377233479,2
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,0.6247661459378234,3
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,0.020535610717551455,5
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,22.813342563122255,6
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,1.8926895834618214,7
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,-31.573252445719852,8
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,44.618295572393166,9
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,6.486047836058333,10
P214408,Sapotaceae,Micropholis,venulosa,5,33.5,15.644430232638024,11
P160432,Sapotaceae,Micropholis,venulosa,25,98,32.620981752352996,1
P160432,Sapotaceae,Micropholis,venulosa,25,98,214.28486867506618,2
P160432,Sapotaceae,Micropholis,venulosa,25,98,1.1987153167389781,3
P160432,Sapotaceae,Micropholis,venulosa,25,98,0.01845315290935079,5
P160432,Sapotaceae,Micropholis,venulosa,25,98,26.684710709032124,6
P160432,Sapotaceae,Micropholis,venulosa,25,98,0.8304127071815837,7
P160432,Sapotaceae,Micropholis,venulosa,25,98,-30.5232964100776,8
P160432,Sapotaceae,Micropholis,venulosa,25,98,56.24562588020218,9
P160432,Sapotaceae,Micropholis,venulosa,25,98,11.102549313745483,10
P160432,Sapotaceae,Micropholis,venulosa,25,98,11.21612405435267,11
P821211,Sapotaceae,Micropholis,venulosa,94,34,22.45879398930072,1
P821211,Sapotaceae,Micropholis,venulosa,94,34,170.9050547683211,2
P821211,Sapotaceae,Micropholis,venulosa,94,34,0.914002689774889,3
P821211,Sapotaceae,Micropholis,venulosa,94,34,0.018840854875823307,5
P821211,Sapotaceae,Micropholis,venulosa,94,34,25.634408115126703,6
P821211,Sapotaceae,Micropholis,venulosa,94,34,3.261364362592836,7
P821211,Sapotaceae,Micropholis,venulosa,94,34,-31.3129903849632,8
P821211,Sapotaceae,Micropholis,venulosa,94,34,40.84379843165502,9
P821211,Sapotaceae,Micropholis,venulosa,94,34,6.054671877678318,10
P821211,Sapotaceae,Micropholis,venulosa,94,34,14.700375369752525,11
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,17.848572512380255,1
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,170.0303131616642,2
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,0.9947861651631393,3
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,0.019347865672953265,5
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,25.02513634655804,6
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,0.9389426746946107,7
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,-33.06658833060328,8
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,60.41364812695946,9
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,7.904138893369068,10
P519565,Sapotaceae,Micropholis,venulosa,58.5,29.5,14.341116305749836,11
P757744,Sapotaceae,Micropholis,venulosa,97,97,31.975811149185855,1
P757744,Sapotaceae,Micropholis,venulosa,97,97,194.75487104335573,2
P757744,Sapotaceae,Micropholis,venulosa,97,97,1.2557054827807732,3
P757744,Sapotaceae,Micropholis,venulosa,97,97,0.01813664405391694,5
P757744,Sapotaceae,Micropholis,venulosa,97,97,27.194645938818258,6
P757744,Sapotaceae,Micropholis,venulosa,97,97,4.453044503075479,7
P757744,Sapotaceae,Micropholis,venulosa,97,97,-32.1094266388474,8
P757744,Sapotaceae,Micropholis,venulosa,97,97,64.19750975621508,9
P757744,Sapotaceae,Micropholis,venulosa,97,97,21.647963011943062,10
P757744,Sapotaceae,Micropholis,venulosa,97,97,11.929156650006545,11
P946897,Sapotaceae,Micropholis,venulosa,89,4,16.780745579302625,1
P946897,Sapotaceae,Micropholis,venulosa,89,4,172.17618095128313,2
P946897,Sapotaceae,Micropholis,venulosa,89,4,1.2056254303046392,3
P946897,Sapotaceae,Micropholis,venulosa,89,4,0.022371121312555267,5
P946897,Sapotaceae,Micropholis,venulosa,89,4,21.01726175732323,6
P946897,Sapotaceae,Micropholis,venulosa,89,4,-2.04538725664369,7
P946897,Sapotaceae,Micropholis,venulosa,89,4,-32.79360825728616,8
P946897,Sapotaceae,Micropholis,venulosa,89,4,79.92396974735398,9
P946897,Sapotaceae,Micropholis,venulosa,89,4,19.24780195648542,10
P946897,Sapotaceae,Micropholis,venulosa,89,4,17.288531075923828,11
P917263,Sapotaceae,Micropholis,venulosa,48,74,16.875614847426338,1
P917263,Sapotaceae,Micropholis,venulosa,48,74,158.0549631852846,2
P917263,Sapotaceae,Micropholis,venulosa,48,74,0.7656185752268508,3
P917263,Sapotaceae,Micropholis,venulosa,48,74,0.019666937592634968,5
P917263,Sapotaceae,Micropholis,venulosa,48,74,23.844984288681175,6
P917263,Sapotaceae,Micropholis,venulosa,48,74,1.294687659981739,7
P917263,Sapotaceae,Micropholis,venulosa,48,74,-32.11178534163467,8
P917263,Sapotaceae,Micropholis,venulosa,48,74,50.827677014273426,9
P917263,Sapotaceae,Micropholis,venulosa,48,74,10.598484872371305,10
P917263,Sapotaceae,Micropholis,venulosa,48,74,16.773425864025256,11
P337243,Sapotaceae,Micropholis,venulosa,38,20,40.4120197722996,1
P337243,Sapotaceae,Micropholis,venulosa,38,20,258.3339573318344,2
P337243,Sapotaceae,Micropholis,venulosa,38,20,1.6008952052680836,3
P337243,Sapotaceae,Micropholis,venulosa,38,20,0.018348182008236808,5
P337243,Sapotaceae,Micropholis,venulosa,38,20,26.94472599597623,6
P337243,Sapotaceae,Micropholis,venulosa,38,20,-0.1783725785661694,7
P337243,Sapotaceae,Micropholis,venulosa,38,20,-30.77350143102294,8
P337243,Sapotaceae,Micropholis,venulosa,38,20,77.29314739086803,9
P337243,Sapotaceae,Micropholis,venulosa,38,20,21.924287101189304,10
P337243,Sapotaceae,Micropholis,venulosa,38,20,8.957307408565025,11
P231685,Sapotaceae,Micropholis,venulosa,5,26,21.591394921740005,1
P231685,Sapotaceae,Micropholis,venulosa,5,26,148.53121883385722,2
P231685,Sapotaceae,Micropholis,venulosa,5,26,0.7806165835554782,3
P231685,Sapotaceae,Micropholis,venulosa,5,26,0.018405592717297015,5
P231685,Sapotaceae,Micropholis,venulosa,5,26,26.89115458120502,6
P231685,Sapotaceae,Micropholis,venulosa,5,26,6.661555310679315,7
P231685,Sapotaceae,Micropholis,venulosa,5,26,-32.60990094833457,8
P231685,Sapotaceae,Micropholis,venulosa,5,26,46.792972704926996,9
P231685,Sapotaceae,Micropholis,venulosa,5,26,10.64007531388013,10
P231685,Sapotaceae,Micropholis,venulosa,5,26,16.136411596669,11
P411029,Sapotaceae,Micropholis,venulosa,29,21,26.351334329501416,1
P411029,Sapotaceae,Micropholis,venulosa,29,21,154.79975462886694,2
P411029,Sapotaceae,Micropholis,venulosa,29,21,0.8640609826265424,3
P411029,Sapotaceae,Micropholis,venulosa,29,21,0.02002969932804917,5
P411029,Sapotaceae,Micropholis,venulosa,29,21,24.199922744577165,6
P411029,Sapotaceae,Micropholis,venulosa,29,21,6.087447283689143,7
P411029,Sapotaceae,Micropholis,venulosa,29,21,-31.01014219432772,8
P411029,Sapotaceae,Micropholis,venulosa,29,21,43.30164644032419,9
P411029,Sapotaceae,Micropholis,venulosa,29,21,8.277909161183024,10
P411029,Sapotaceae,Micropholis,venulosa,29,21,16.432955789027492,11
P676042,Sapotaceae,Micropholis,venulosa,10,41,11.853607903831524,1
P676042,Sapotaceae,Micropholis,venulosa,10,41,141.61291057806184,2
P676042,Sapotaceae,Micropholis,venulosa,10,41,0.7912799762207381,3
P676042,Sapotaceae,Micropholis,venulosa,10,41,0.021781942965917834,5
P676042,Sapotaceae,Micropholis,venulosa,10,41,21.073610366745754,6
P676042,Sapotaceae,Micropholis,venulosa,10,41,-0.9608729343781921,7
P676042,Sapotaceae,Micropholis,venulosa,10,41,-32.24509012955566,8
P676042,Sapotaceae,Micropholis,venulosa,10,41,42.95494053632192,9
P676042,Sapotaceae,Micropholis,venulosa,10,41,6.421738522707539,10
P676042,Sapotaceae,Micropholis,venulosa,10,41,21.262265897067792,11
P903366,Sapotaceae,Micropholis,venulosa,41,65,22.77070238545488,1
P903366,Sapotaceae,Micropholis,venulosa,41,65,153.92338457178974,2
P903366,Sapotaceae,Micropholis,venulosa,41,65,1.3638488618048974,3
P903366,Sapotaceae,Micropholis,venulosa,41,65,0.019267787257491367,5
P903366,Sapotaceae,Micropholis,venulosa,41,65,24.90236807516063,6
P903366,Sapotaceae,Micropholis,venulosa,41,65,-0.5496032332606291,7
P903366,Sapotaceae,Micropholis,venulosa,41,65,-32.073654014332575,8
P903366,Sapotaceae,Micropholis,venulosa,41,65,51.92221733873755,9
P903366,Sapotaceae,Micropholis,venulosa,41,65,6.85155146639124,10
P903366,Sapotaceae,Micropholis,venulosa,41,65,14.655322845458366,11
P708585,Sapotaceae,Micropholis,venulosa,28,43,34.19747004198099,1
P708585,Sapotaceae,Micropholis,venulosa,28,43,160.41258046394645,2
P708585,Sapotaceae,Micropholis,venulosa,28,43,0.5787236939152496,3
P708585,Sapotaceae,Micropholis,venulosa,28,43,0.018668566818473377,5
P708585,Sapotaceae,Micropholis,venulosa,28,43,26.74867084082287,6
P708585,Sapotaceae,Micropholis,venulosa,28,43,4.578729191192147,7
P708585,Sapotaceae,Micropholis,venulosa,28,43,-30.765255020284787,8
P708585,Sapotaceae,Micropholis,venulosa,28,43,62.87440006051383,9
P708585,Sapotaceae,Micropholis,venulosa,28,43,7.812347962318956,10
P708585,Sapotaceae,Micropholis,venulosa,28,43,9.868564771435725,11
P818910,Sapotaceae,Micropholis,venulosa,15,59,18.00797491010067,1
P818910,Sapotaceae,Micropholis,venulosa,15,59,163.9570732142864,2
P818910,Sapotaceae,Micropholis,venulosa,15,59,1.1256484997875025,3
P818910,Sapotaceae,Micropholis,venulosa,15,59,0.020881482629481522,5
P818910,Sapotaceae,Micropholis,venulosa,15,59,22.64765714235587,6
P818910,Sapotaceae,Micropholis,venulosa,15,59,1.4093311557140802,7
P818910,Sapotaceae,Micropholis,venulosa,15,59,-33.089080429490636,8
P818910,Sapotaceae,Micropholis,venulosa,15,59,67.13389659105414,9
P818910,Sapotaceae,Micropholis,venulosa,15,59,24.442991935890614,10
P818910,Sapotaceae,Micropholis,venulosa,15,59,17.014130112003443,11
P577013,Sapotaceae,Micropholis,venulosa,22,4,20.105945696345778,1
P577013,Sapotaceae,Micropholis,venulosa,22,4,237.6584599263701,2
P577013,Sapotaceae,Micropholis,venulosa,22,4,1.4556178377636886,3
P577013,Sapotaceae,Micropholis,venulosa,22,4,0.018862658725712533,5
P577013,Sapotaceae,Micropholis,venulosa,22,4,25.859726673386277,6
P577013,Sapotaceae,Micropholis,venulosa,22,4,-0.5685385101656046,7
P577013,Sapotaceae,Micropholis,venulosa,22,4,-32.252478909977725,8
P577013,Sapotaceae,Micropholis,venulosa,22,4,56.508343890518084,9
P577013,Sapotaceae,Micropholis,venulosa,22,4,17.675891464500204,10
P577013,Sapotaceae,Micropholis,venulosa,22,4,13.39482456849756,11
P742111,Sapotaceae,Micropholis,venulosa,10,46,17.0385381758318,1
P742111,Sapotaceae,Micropholis,venulosa,10,46,178.4461048345084,2
P742111,Sapotaceae,Micropholis,venulosa,10,46,0.8155542330896793,3
P742111,Sapotaceae,Micropholis,venulosa,10,46,0.021476810559822562,5
P742111,Sapotaceae,Micropholis,venulosa,10,46,22.301794841787398,6
P742111,Sapotaceae,Micropholis,venulosa,10,46,-1.7229247667139573,7
P742111,Sapotaceae,Micropholis,venulosa,10,46,-31.856741914828273,8
P742111,Sapotaceae,Micropholis,venulosa,10,46,66.16016770245413,9
P742111,Sapotaceae,Micropholis,venulosa,10,46,11.999778705950336,10
P742111,Sapotaceae,Micropholis,venulosa,10,46,14.586684361189299,11
P904447,Sapotaceae,Micropholis,venulosa,7,81,18.138055021892026,1
P904447,Sapotaceae,Micropholis,venulosa,7,81,196.09758933954492,2
P904447,Sapotaceae,Micropholis,venulosa,7,81,1.117305205550862,3
P904447,Sapotaceae,Micropholis,venulosa,7,81,0.019164001700908852,5
P904447,Sapotaceae,Micropholis,venulosa,7,81,25.892832614777728,6
P904447,Sapotaceae,Micropholis,venulosa,7,81,-1.8731450662328302,7
P904447,Sapotaceae,Micropholis,venulosa,7,81,-32.17007230412889,8
P904447,Sapotaceae,Micropholis,venulosa,7,81,45.80203218642408,9
P904447,Sapotaceae,Micropholis,venulosa,7,81,6.89336871758769,10
P904447,Sapotaceae,Micropholis,venulosa,7,81,10.70014216031101,11
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,12.331689960728518,1
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,184.8893595797374,2
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,1.077864291289298,3
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,0.019079924095382252,5
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,24.960967118238038,6
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,0.36246862167147087,7
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,-33.95082559344682,8
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,50.52071385427468,9
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,13.403827464642703,10
P740928,Sapotaceae,Micropholis,venulosa,80.5,29.5,16.51654245530262,11
P978899,Sapotaceae,Micropholis,venulosa,44,91,16.56574743131957,1
P978899,Sapotaceae,Micropholis,venulosa,44,91,267.8613444489741,2
P978899,Sapotaceae,Micropholis,venulosa,44,91,1.61053157572289,3
P978899,Sapotaceae,Micropholis,venulosa,44,91,0.019984790925508273,5
P978899,Sapotaceae,Micropholis,venulosa,44,91,23.983394566078506,6
P978899,Sapotaceae,Micropholis,venulosa,44,91,-3.5833865377068346,7
P978899,Sapotaceae,Micropholis,venulosa,44,91,-32.621039290421535,8
P978899,Sapotaceae,Micropholis,venulosa,44,91,69.26073813857593,9
